[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst, ref_slide: <cubats.slide_collection.slide.Slide object at 0x109367a50>, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 563: Updating path for slide Pat_ID_HE_mask to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst/registration/Pat_ID_HE_mask.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 572: Slide Pat_ID_HE_mask updated with new path: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst/registration/Pat_ID_HE_mask.tiff
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 684: Loaded mask slide from directory: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst/registration/Pat_ID_HE_mask.tiff
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 718: Extracting Mask Tile Coordinates
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 464
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (464,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 565
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (565,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 565
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (565,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (786480,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (786480,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\xd0\x01\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'5\x02\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'5\x02\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'0\x00\x0c\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 751: Mask coordinates generated in 0.0 minutes
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 761: Successfully saved mask coordinates to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpoor1l6i3/dst/data/pickle/mask_coordinates.pickle
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 762: Finished Mask Tile Extraction
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide placeholder
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmplq2qbehz/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmplq2qbehz/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 1301: Starting antigen analysis for: A1 & A2
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 1329: Finished antigen analysis for: A1 & A2 in                     0.0 seconds.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide placeholder
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpqqciv5g2/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpqqciv5g2/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 1415: Starting antigen analysis for: T1 & T2 & T3
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 1441: Finished antigen analysis for: T1 & T2 & T3 in                     0.0 seconds.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide placeholder
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp3ip7q951/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp3ip7q951/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 1153: Successfully saved quantification results to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp3ip7q951/dst/data/pickle/quantification_results.pickle in                     0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 426: Data and Pickle directories created
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 439: Initializing SlideCollection: C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 480: Slide collection initialized in 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 506: Searching for previous results
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 527: Searching for previous quantification results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 550: No mask coordinates found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 563: No previous quantification results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 568: Searching for previous dual antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 579: No previous dual_antigen_expression results found for C
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 584: Searching for previous triplet antigen expression results
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 596: No previous triplet_antigen_expression results found for C
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 627: No previous processing info found for slide placeholder
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 632: Finished loading previous results for C in                 0.0 seconds
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide_collection | L 410: Initialized SlideCollection with collection_name: C, src_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpw7nhheqn/src, dest_dir: /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpw7nhheqn/dst, ref_slide: None, backend: NumPy (CPU)
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide S_process initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 188: Quantifying slide: S_process, antigen_profile: default, save_img: False, masking_mode: tile-level
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 244: Finished pre-processing slide: S_process in                     0.01 seconds.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 270: Finished quantifying slide: S_process in                     0.0 seconds.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 325: Summarizing quantification results for slide: S_process
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 473: Finished summarizing quantification results for slide: S_process in                 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 281: Saving quantification results for S_process to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp12azw1w0/dst/S_process_processing_info.pickle
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 290: Saved quantification results for S_process to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp12azw1w0/dst/S_process_processing_info.pickle in                 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 294: Finished processing slide: S_process
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide MaskSlide initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 188: Quantifying slide: MaskSlide, antigen_profile: None, save_img: False, masking_mode: tile-level
[ERROR] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 194: Cannot quantify mask slide.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide RefSlide initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 188: Quantifying slide: RefSlide, antigen_profile: None, save_img: False, masking_mode: tile-level
[ERROR] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 197: Cannot quantify reference slide.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide S_requires_img_dir initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 188: Quantifying slide: S_requires_img_dir, antigen_profile: default, save_img: True, masking_mode: tile-level
[ERROR] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 205: img_dir must be provided if save_img is True.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide S_with_img initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 188: Quantifying slide: S_with_img, antigen_profile: default, save_img: True, masking_mode: tile-level
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 244: Finished pre-processing slide: S_with_img in                     0.01 seconds.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 270: Finished quantifying slide: S_with_img in                     0.0 seconds.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 325: Summarizing quantification results for slide: S_with_img
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 473: Finished summarizing quantification results for slide: S_with_img in                 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 281: Saving quantification results for S_with_img to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpdsfdid6x/dst/S_with_img_processing_info.pickle
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 290: Saved quantification results for S_with_img to /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpdsfdid6x/dst/S_with_img_processing_info.pickle in                 0.0 minutes.
[INFO] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 294: Finished processing slide: S_with_img
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_Test initialized.
[ERROR] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 491: Input path /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmp8aybjbz4/no_such_dir does not exist.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_Test initialized.
[ERROR] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 496: No .tif files found in input path /var/folders/yj/qnq8dnts7px6gcq6bcw01f_m0000gq/T/tmpo4muath5/empty_tiles.
[DEBUG] 2025-12-08T09:41:35+0100 | cubats.slide_collection.slide | L 151: Slide Pat_Test initialized.
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1744: Tiffinfo Keys: []
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 256, Type: 4, Value: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: ImageWidth (256) - type: long (4) - value: (8,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 257, Type: 4, Value: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: ImageLength (257) - type: long (4) - value: (8,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 258, Type: 3, Value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: BitsPerSample (258) - type: short (3) - value: (8, 8, 8)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 259, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: Compression (259) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 262, Type: 3, Value: 2
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: PhotometricInterpretation (262) - type: short (3) - value: (2,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 273, Type: 4, Value: (0,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: StripOffsets (273) - type: long (4) - value: (0,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 277, Type: 3, Value: 3
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: SamplesPerPixel (277) - type: short (3) - value: (3,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 278, Type: 4, Value: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: RowsPerStrip (278) - type: long (4) - value: (8,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 279, Type: 4, Value: (192,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: StripByteCounts (279) - type: long (4) - value: (192,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 979: Tag 284, Type: 3, Value: 1
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 995: save: PlanarConfiguration (284) - type: short (3) - value: (1,)
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 256 4 1 b'\x08\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 257 4 1 b'\x08\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 258 3 3 b'\x86\x00\x00\x00' b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 259 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 262 3 1 b'\x02\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 273 4 1 b'\x8c\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 277 3 1 b'\x03\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 278 4 1 b'\x08\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 279 4 1 b'\xc0\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1024: 284 3 1 b'\x01\x00\x00\x00' b''
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1195: *** TiffImageFile._open ***
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1196: - __first: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1197: - ifh: b'II*\x00\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1235: Seeking to frame 0, on frame -1, __next 8, location: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1247: Loading tags, location: 8
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: ImageWidth (256) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: ImageLength (257) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: BitsPerSample (258) - type: short (3) Tag Location: 46 - Data Location: 134 - value: b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: Compression (259) - type: short (3) - value: b'\x01\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: PhotometricInterpretation (262) - type: short (3) - value: b'\x02\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: StripOffsets (273) - type: long (4) - value: b'\x8c\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: SamplesPerPixel (277) - type: short (3) - value: b'\x03\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: RowsPerStrip (278) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: StripByteCounts (279) - type: long (4) - value: b'\xc0\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: PlanarConfiguration (284) - type: short (3) - value: b'\x01\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: ImageWidth (256) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: ImageLength (257) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: BitsPerSample (258) - type: short (3) Tag Location: 46 - Data Location: 134 - value: b'\x08\x00\x08\x00\x08\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: Compression (259) - type: short (3) - value: b'\x01\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: PhotometricInterpretation (262) - type: short (3) - value: b'\x02\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: StripOffsets (273) - type: long (4) - value: b'\x8c\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: SamplesPerPixel (277) - type: short (3) - value: b'\x03\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: RowsPerStrip (278) - type: long (4) - value: b'\x08\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: StripByteCounts (279) - type: long (4) - value: b'\xc0\x00\x00\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 941: tag: PlanarConfiguration (284) - type: short (3) - value: b'\x01\x00'
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1446: *** Summary ***
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1447: - compression: raw
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1448: - photometric_interpretation: 2
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1449: - planar_configuration: 1
[DEBUG] 2025-12-08T09:41:35+0100 | PIL.TiffImagePlugin | L 1450: - fill_order: 1
